frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,frame_signal_scores,neareast_neighbour_distances,selections
1.990000000000000000e+03,1.617566404263138580e+01,8.913189860575954526e+00,1.381608223827841342e-03,-4.821566893757337624e+01,4.901598078912094980e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.007000000000000000e+03,1.744808276265783675e+01,2.619116344890649017e+01,1.184696995595615338e-03,-4.048683458260521917e+01,4.882717242394962742e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.018000000000000000e+03,4.598406098249746066e+01,7.543466074371046659e+00,-1.996993924006499645e-03,7.236977220428876478e+01,3.468983236215568144e-01,0.000000000000000000e+00,1.447331219003932823e+01,1.000000000000000000e+00
2.019000000000000000e+03,6.854636811841817234e+01,2.397949548573133782e+01,-3.610415527494969645e-03,1.356971326094721633e+02,1.617360840929322752e-01,0.000000000000000000e+00,2.168366800114795367e+01,1.000000000000000000e+00
2.021000000000000000e+03,2.943574157495391574e+01,2.647181783765839569e+01,-1.386383064655194626e-02,5.381472505603800300e+02,2.869279232838317650e-02,0.000000000000000000e+00,1.808459536848655702e+01,1.000000000000000000e+00
2.021000000000000000e+03,4.695469771194872521e+01,2.198419424471554606e+01,-2.508524024814308851e-03,9.244750698973811609e+01,3.183040521709324944e-01,0.000000000000000000e+00,1.447331219003932823e+01,1.000000000000000000e+00
2.074000000000000000e+03,5.526898247663750396e+01,1.290950803269691960e+01,-2.520829713092801946e-02,9.834215149605105353e+02,2.998631798151552008e-02,0.000000000000000000e+00,2.704254254028476723e+01,1.000000000000000000e+00
2.077000000000000000e+03,7.817189859500396665e+01,2.728850453169436818e+01,-1.969093580454694611e-03,7.127467399331069942e+01,3.751755637859039982e-01,0.000000000000000000e+00,2.704254254028476723e+01,1.000000000000000000e+00
2.093000000000000000e+03,3.042139586759135739e+01,7.668556461169169225e+00,-3.473591632196948702e-03,1.303267470197140767e+02,2.065335642710702801e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.112000000000000000e+03,1.075834767132079008e+02,1.467236638673747962e+01,-1.729598768642248968e-03,6.187441913740333632e+01,4.245489016744884436e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.134000000000000000e+03,7.448736579670629965e+00,2.562387317042730572e+01,-1.399756586250943671e-03,4.892799848953099939e+01,4.995135194762754249e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.176000000000000000e+03,1.126755146418054920e+02,1.947801113072782897e+01,-1.881715467947578640e-03,6.784505261579927549e+01,3.332225884438291263e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.199000000000000000e+03,9.177926589957007764e+01,1.754285457370024659e+01,-3.040172027196871764e-03,1.133148764254647602e+02,3.135209150465647632e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.201000000000000000e+03,5.795418056389152639e+00,7.997445463969619084e+00,-3.400623712440869941e-03,1.274627307313374729e+02,1.518573963892256851e-01,0.000000000000000000e+00,8.153494298010335228e+01,1.000000000000000000e+00
2.201000000000000000e+03,8.665489545875684030e+01,1.847083273765977296e+01,-2.090367223427783312e-03,7.603470675821299096e+01,4.837546034583010135e-01,0.000000000000000000e+00,8.153494298010335228e+01,1.000000000000000000e+00
2.207000000000000000e+03,1.003573504736946660e+02,1.758318680390375732e+01,1.595600130721808998e-03,-5.661492588465167586e+01,4.639853749201258148e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.226000000000000000e+03,1.495656321342893769e+01,2.092222969379300324e+01,-1.904594169071093185e-03,6.874304961083061016e+01,3.397403201815530904e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.235000000000000000e+03,4.111674510120557358e+01,9.324896202114299371e+00,-1.789323605268625800e-03,6.421863979615832818e+01,4.123762473113028459e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.262000000000000000e+03,6.328614154424363392e+01,2.530336931544803036e+01,-3.276769315981199662e-03,1.226014024923889991e+02,1.804553113962229505e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.271000000000000000e+03,8.847992249595911574e+01,2.078721530972967102e+01,-1.301980461248188753e-02,5.050189344802276992e+02,3.984469332320350610e-02,0.000000000000000000e+00,1.825811240298491711e+01,1.000000000000000000e+00
2.274000000000000000e+03,1.061900275056907788e+02,1.634752511059311431e+01,-3.528766946734607831e-03,1.324923973504403421e+02,1.798344790362391699e-01,0.000000000000000000e+00,1.825811240298491711e+01,1.000000000000000000e+00
2.284000000000000000e+03,4.666886552123157372e+01,6.283056686363273080e+00,-1.766344955146302315e-03,6.331671976807969315e+01,3.472614872759567373e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.327000000000000000e+03,4.796867186017133378e+01,1.611782214839346139e+01,-2.007800405217435684e-03,7.279393035915487076e+01,3.342089819159973496e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.350000000000000000e+03,8.701993199547982272e+01,1.050638186690661691e+01,-1.955292082010813472e-03,7.073296036793374242e+01,3.620676809989228362e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.356000000000000000e+03,1.214796819631473426e+02,1.739834974952111679e+01,-4.461156794093833200e-03,1.690890239074328747e+02,1.071095175828059576e-01,0.000000000000000000e+00,2.188296087077197072e+01,1.000000000000000000e+00
2.357000000000000000e+03,1.003899407370460466e+02,2.323673920962230355e+01,-2.399132234315659324e-03,8.815384107668850788e+01,2.929565633072669373e-01,0.000000000000000000e+00,2.188296087077197072e+01,1.000000000000000000e+00
2.376000000000000000e+03,8.575721801532193922e+01,1.578819460192235624e+01,-3.027081133126345927e-03,1.128010542694716776e+02,2.134083742065446820e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.393000000000000000e+03,9.961150896550456935e+01,1.706297014022306158e+01,-4.123015996144593735e-03,1.558168797058625614e+02,1.399958019724359959e-01,0.000000000000000000e+00,5.235487603769879428e+01,1.000000000000000000e+00
2.391000000000000000e+03,4.746169527742472383e+01,2.169222247957201688e+01,-1.851398518043540983e-03,6.665510176302294099e+01,3.310861109693041815e-01,0.000000000000000000e+00,5.235487603769879428e+01,1.000000000000000000e+00
2.406000000000000000e+03,5.211876429520474829e+01,9.412689467740893434e+00,-1.351732850496926595e-03,4.704305011923376867e+01,4.818328076499569512e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.421000000000000000e+03,3.803103211949935059e+01,1.192876093037785168e+01,-3.386341415488321443e-03,1.269021455968801746e+02,2.145152822718888741e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.433000000000000000e+03,9.786470381919230022e+01,1.702567296589703005e+01,-1.225658478446735658e-02,4.750622901582752888e+02,3.975959716507415642e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.456000000000000000e+03,5.873294818146941054e+01,1.530059265438725724e+01,-2.738872909971328679e-02,1.069004229873770328e+03,2.659882514811762189e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.479000000000000000e+03,8.364383946650438872e+01,2.273345875390584681e+01,-1.960480310102969467e-03,7.093660012926200409e+01,3.432125656058976348e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.499000000000000000e+03,2.971106245595428419e+01,1.718911755917304163e+01,-1.671076693838105748e-03,5.957740729947578018e+01,4.024231319409580232e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.515000000000000000e+03,8.870187296013369860e+01,1.767253118329076145e+01,-2.099848563115189106e-03,7.640685264631198947e+01,3.251241352189385703e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.549000000000000000e+03,8.194887072107181325e+01,1.260094631036911217e+01,-2.164314480731902718e-03,7.893716238676518060e+01,2.993317342375549917e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.569000000000000000e+03,8.544914520455057527e+01,1.323874366149381920e+01,-1.221255109650925402e-02,4.733339525549712903e+02,4.007876933446319345e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.677000000000000000e+03,7.309135885444044334e+01,1.310334863474927936e+01,-1.835410236053334424e-03,6.602755612109999106e+01,3.712689391673071881e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.684000000000000000e+03,9.731811496300190356e+01,2.387506578615025887e+01,-3.934005701173759646e-03,1.483981597358137776e+02,1.916560448489227353e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.691000000000000000e+03,1.142666747579703213e+01,8.278987806666815885e+00,-1.277668255494337698e-02,4.954763089650481902e+02,3.920786804416620530e-02,0.000000000000000000e+00,1.977464717394081006e+01,1.000000000000000000e+00
2.690000000000000000e+03,2.746075784417371324e+01,1.985243227720260606e+01,-4.030111716375591076e-03,1.521703543367991642e+02,1.484027472235526224e-01,0.000000000000000000e+00,1.977464717394081006e+01,1.000000000000000000e+00
2.696000000000000000e+03,3.545613557666945326e+01,1.688806634333398193e+01,-1.604331295063194003e-03,5.695762712889451507e+01,3.986673974366892192e-01,0.000000000000000000e+00,2.552511646322790995e+01,1.000000000000000000e+00
2.704000000000000000e+03,7.323395263601599936e+01,1.827552905589618604e+01,-1.910997754417840047e-03,6.899439256809732512e+01,3.628547136808023543e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.711000000000000000e+03,1.061251670900986568e+02,7.307137817562718851e+00,1.661669885398494922e-03,-5.920818678883569675e+01,4.217533556809310857e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.721000000000000000e+03,7.458105371509269332e+01,1.608053598095565562e+01,-1.226392791646300010e-02,4.753505106490542858e+02,4.313721722757957178e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.729000000000000000e+03,9.910153160874979505e+01,1.937093222009425020e+01,-1.309341257359390720e-02,5.079080726149551310e+02,3.881828917000795798e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.779000000000000000e+03,1.199404856874720871e+01,2.708596480690404107e+01,-1.980819610534030432e-03,7.173492476183304234e+01,3.621470770666134209e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.796000000000000000e+03,8.903608650162860272e+01,2.575833214738399590e+01,-3.896193817804639165e-03,1.469140301316621162e+02,1.699056635209934552e-01,0.000000000000000000e+00,1.940906197374216546e+01,1.000000000000000000e+00
2.799000000000000000e+03,1.076898689812126264e+02,2.039660799325892171e+01,-3.997793533871301687e-03,1.509018544067966729e+02,1.287607187657652252e-01,0.000000000000000000e+00,1.940906197374216546e+01,1.000000000000000000e+00
2.798000000000000000e+03,1.849641980102571637e+01,2.061632825567190963e+01,-2.128499952851639881e-03,7.753142968186583062e+01,3.080525044294792902e-01,0.000000000000000000e+00,7.072683212370340300e+01,1.000000000000000000e+00
2.848000000000000000e+03,1.067595766021253496e+02,9.813277356262783968e+00,-1.588649787088567853e-03,5.634212247403013407e+01,4.671466165781708035e-01,0.000000000000000000e+00,1.635935513558869658e+01,1.000000000000000000e+00
2.848000000000000000e+03,9.119316639447465889e+01,1.484471588808055742e+01,-2.117620800939883606e-03,7.710441917665818323e+01,3.357476707518644021e-01,0.000000000000000000e+00,1.635935513558869658e+01,1.000000000000000000e+00
2.857000000000000000e+03,4.065519951745525162e+01,2.323321652109012447e+01,-1.687845651585619978e-03,6.023559473703088685e+01,3.950633704296994120e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.880000000000000000e+03,6.113457995478481166e+01,8.012878002235567010e+00,-4.005252663037451276e-03,1.511946278269568325e+02,1.642731729137464347e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.886000000000000000e+03,1.210028499917991667e+02,1.980945172473024130e+01,-2.697236179861559752e-02,1.052661668152434459e+03,2.352113723857529592e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.894000000000000000e+03,9.711987142299888376e+01,2.373381781900393861e+01,-2.093676044508907888e-03,7.616457913916264033e+01,3.429238146346952343e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.917000000000000000e+03,6.632599199701193982e+01,5.711868512646717910e+00,-2.411167886635248812e-03,8.862624462608077636e+01,2.982893420139371976e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.929000000000000000e+03,6.433915255421919710e+01,1.133196863653287600e+01,-2.098362578477691847e-03,7.634852723124880924e+01,3.382050253965482867e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.938000000000000000e+03,7.615598815620084849e+01,1.031608287801091350e+01,-3.495900258269145789e-03,1.312023683702426240e+02,1.664380376502919701e-01,0.000000000000000000e+00,5.618466236814498416e+01,1.000000000000000000e+00
2.942000000000000000e+03,2.006373502774078332e+01,7.094992318090312722e+00,-1.129163573954475135e-02,4.371877037461887312e+02,4.160591133264135433e-02,0.000000000000000000e+00,5.618466236814498416e+01,1.000000000000000000e+00
2.972000000000000000e+03,5.048764460818707533e+01,1.793669449619638456e+01,-3.126047989883816262e-03,1.166855378988575609e+02,1.984921119736651196e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.982000000000000000e+03,2.161040965976528128e+01,1.006336555408905298e+01,-1.207963797854757527e-02,4.681170663390331015e+02,4.495692980039667219e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
2.997000000000000000e+03,8.074869651270883253e+01,7.554466891206322643e+00,-4.633298441786894845e-02,1.812572855425045645e+03,2.761680029258861691e-02,0.000000000000000000e+00,4.872300709489340420e+01,1.000000000000000000e+00
2.998000000000000000e+03,3.214643680147474925e+01,1.098255255681992004e+01,-1.358615887920522347e-03,4.731321173766255583e+01,4.923167369733831844e-01,0.000000000000000000e+00,4.872300709489340420e+01,1.000000000000000000e+00
3.004000000000000000e+03,1.012643932701052591e+02,2.401118305217461213e+01,-1.249618521065896069e-02,4.844666904153837095e+02,4.579073766398289447e-02,0.000000000000000000e+00,6.327848854120993138e+01,1.000000000000000000e+00
3.005000000000000000e+03,3.844698611725606696e+01,1.638619317328248215e+01,-1.188014353115445822e-02,4.602868397314425692e+02,4.111469017795033043e-02,0.000000000000000000e+00,6.327848854120993138e+01,1.000000000000000000e+00
3.018000000000000000e+03,1.158291817471671834e+02,1.967002707504605041e+01,-2.076289430399844062e-03,7.548214847409042250e+01,3.406462397463886349e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.028000000000000000e+03,3.167593048233184305e+01,2.739638863073597008e+01,-3.896985316700300045e-03,1.469450967392477878e+02,1.727506398611150518e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.051000000000000000e+03,2.331061431719386690e+01,1.187361407697575544e+01,-3.244635217910379031e-03,1.213401279405753570e+02,2.008802545638305181e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.061000000000000000e+03,8.976722527151848396e+01,2.698863808935141861e+01,-1.993538788788205753e-03,7.223415694244744145e+01,4.108582824597120098e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.067000000000000000e+03,5.981864372263126484e+01,2.375071343077149422e+01,-4.170672671582895466e-03,1.576874208308040295e+02,1.291364742364153884e-01,0.000000000000000000e+00,5.085694203902189514e+01,1.000000000000000000e+00
3.070000000000000000e+03,1.009389907415511622e+01,1.307933473801227819e+01,-1.953578890350954507e-03,7.066571699803434115e+01,3.230507319064833682e-01,0.000000000000000000e+00,5.085694203902189514e+01,1.000000000000000000e+00
3.097000000000000000e+03,8.065924396578331823e+01,1.686940047149885658e+01,-2.132465229153088053e-03,7.768706815906546126e+01,3.194189659292373529e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.123000000000000000e+03,1.204490872958326833e+02,1.924898579636601781e+01,-2.650399591733611226e-03,9.801617245173655135e+01,2.310699779799204601e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.174000000000000000e+03,1.081979561114249435e+02,1.115715515982460815e+01,-1.204939817849599686e-02,4.669301436448616300e+02,4.059506365848997156e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.186000000000000000e+03,7.488408494824308548e+01,6.201904482983223943e+00,-3.783643443754253557e-03,1.424963887130669207e+02,1.417649629377272236e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.206000000000000000e+03,1.203360171212577399e+02,1.997683365356399676e+01,-3.503677930895430798e-03,1.315076447322631452e+02,2.110564860983386026e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.245000000000000000e+03,9.184705548099131533e+01,2.085286878963166757e+01,-3.711192846991512393e-03,1.396526775325270364e+02,1.676734962461259304e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.256000000000000000e+03,5.333774108530954550e+01,2.586339465803354898e+01,-1.993078405734964413e-03,7.221608674710977027e+01,3.245471792330740790e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.262000000000000000e+03,4.548708435109294612e+01,2.077331340541866922e+01,1.168704029124086182e-03,-3.985910507315726647e+01,4.996173000466486158e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.282000000000000000e+03,3.817853305203509251e+01,8.351057620644921187e+00,-1.720953364736095169e-03,6.153508402014097811e+01,4.135188277625424513e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.328000000000000000e+03,5.330071416523040284e+01,8.375438737269442768e+00,-3.741737197159106937e-03,1.408515539249238770e+02,1.609707993554956307e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.339000000000000000e+03,9.718787200136823401e+01,1.622246746218210589e+01,-1.298528018186289809e-02,5.036638385425848696e+02,3.180459611476360582e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.364000000000000000e+03,6.079508516253687844e+01,2.057146800920136442e+01,-2.172723508370669881e-03,7.926721965312752616e+01,3.858257607953672341e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.370000000000000000e+03,8.796712428367871439e+01,2.389652066194491553e+01,-1.858843598481309430e-03,6.694732376569646704e+01,3.956983560696827329e-01,0.000000000000000000e+00,3.738338535372619020e+01,1.000000000000000000e+00
3.372000000000000000e+03,5.152428536369528445e+01,1.556363448983560360e+01,-1.960884633538125150e-03,7.095246996504640435e+01,3.460114309412841704e-01,0.000000000000000000e+00,3.738338535372619020e+01,1.000000000000000000e+00
3.391000000000000000e+03,6.102345445083056319e+01,1.736008319082161933e+01,-3.496292350568207946e-03,1.312177581296713527e+02,1.493090730995038085e-01,0.000000000000000000e+00,4.570681133298432286e+01,1.000000000000000000e+00
3.392000000000000000e+03,1.066633006266521306e+02,1.983334890165208364e+01,-4.279764515481077232e-03,1.619693137352184067e+02,1.207634668067948391e-01,0.000000000000000000e+00,4.570681133298432286e+01,1.000000000000000000e+00
3.418000000000000000e+03,1.015347440697371155e+02,2.608558709711094892e+01,-2.058126047148146464e-03,7.476922934937390153e+01,3.387338794866801006e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.436000000000000000e+03,3.863515777362079007e+01,1.892558363702118740e+01,1.616778354044722281e-03,-5.744617853319176248e+01,4.367860078328851259e-01,0.000000000000000000e+00,1.183247423161452971e+01,1.000000000000000000e+00
3.439000000000000000e+03,2.861165436063550516e+01,2.521341520058061647e+01,-2.103842428778111406e-03,7.656361326591625982e+01,3.094594473232633591e-01,0.000000000000000000e+00,1.183247423161452971e+01,1.000000000000000000e+00
3.443000000000000000e+03,1.051232275770508124e+02,1.262941063620052518e+01,-3.870451287505777445e-03,1.459036268431152337e+02,1.793341627840030483e-01,0.000000000000000000e+00,7.753952544945849468e+01,1.000000000000000000e+00
3.449000000000000000e+03,1.857894262608243352e+01,1.990430464454700044e+01,-1.238868795142694657e-02,4.802473855150177542e+02,4.478502423168917446e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.452000000000000000e+03,3.888881377622150382e+01,2.487506222299480640e+01,-2.948432923352788722e-03,1.097140846176560984e+02,2.283167928534588498e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.459000000000000000e+03,6.327871160856045663e+01,1.092641148808671048e+01,-1.703524126796888624e-03,6.085098035487620649e+01,4.500213008075341081e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.481000000000000000e+03,9.310330091987255230e+01,9.727149485556530806e+00,-4.005171427160463329e-03,1.511914392904647286e+02,1.470575218798108041e-01,0.000000000000000000e+00,5.166478146033979613e+01,1.000000000000000000e+00
3.483000000000000000e+03,4.175134435536755717e+01,1.540396200156078343e+01,-1.297134055121155864e-02,5.031167031799097344e+02,3.520458569358553280e-02,0.000000000000000000e+00,5.166478146033979613e+01,1.000000000000000000e+00
3.494000000000000000e+03,7.810523610911495496e+01,2.375042096817615445e+01,-1.243515674547613324e-02,4.820713018813193003e+02,4.187139870435774291e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.506000000000000000e+03,7.835975197017987171e+01,6.249310857173361100e+00,-1.149578550353812061e-02,4.452006531532675808e+02,3.945642812990646231e-02,0.000000000000000000e+00,1.493100479014213988e+01,1.000000000000000000e+00
3.505000000000000000e+03,7.052173029779974911e+01,1.895758848659848539e+01,-1.771011495796390341e-03,6.349988311543700803e+01,4.221358409480338025e-01,0.000000000000000000e+00,1.493100479014213988e+01,1.000000000000000000e+00
3.512000000000000000e+03,2.859213140122294661e+01,1.132412243011427222e+01,-3.971593483017660416e-03,1.498734932769746422e+02,1.540504398694689803e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.525000000000000000e+03,2.232015088816968884e+01,2.395878648010482692e+01,-1.249157551454255916e-02,4.842857582357906381e+02,4.338505794955849204e-02,0.000000000000000000e+00,2.086903472046654784e+01,1.000000000000000000e+00
3.525000000000000000e+03,9.343429442342580771e+00,7.614940216711102217e+00,-2.221946394581059917e-03,8.119923509688315733e+01,2.852287216076356824e-01,0.000000000000000000e+00,2.086903472046654784e+01,1.000000000000000000e+00
3.564000000000000000e+03,1.141917498312820243e+02,2.096656781195262909e+01,-3.109377674501533767e-02,1.214428641599205548e+03,4.471524880453048301e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.582000000000000000e+03,7.338475003080201020e+01,1.034892803526009963e+01,-3.528709807926152294e-03,1.324901546322888350e+02,1.641785358288023744e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.598000000000000000e+03,1.134102153961012647e+02,2.148658230363708199e+01,-3.015019282347436089e-03,1.123276224214178143e+02,2.946296231514872188e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.613000000000000000e+03,1.112748201406341764e+02,6.317166627098928622e+00,-2.452026645972956494e-03,9.022996517419612417e+01,2.664703359594164933e-01,0.000000000000000000e+00,1.087039146570779735e+01,1.000000000000000000e+00
3.615000000000000000e+03,4.391869201557939562e+01,1.016441999093048842e+01,-3.948484579619501202e-03,1.489664607624108044e+02,1.414945409831170897e-01,0.000000000000000000e+00,6.394094120040402629e+01,1.000000000000000000e+00
3.613000000000000000e+03,1.075423182141598488e+02,1.652666416549906003e+01,-2.059382789100241973e-03,7.481855690911686452e+01,3.140077742049012244e-01,0.000000000000000000e+00,1.087039146570779735e+01,1.000000000000000000e+00
3.625000000000000000e+03,1.162593885969638876e+02,2.075950599303168076e+01,-4.221994060151670718e-03,1.597018032237025409e+02,1.536518181449876286e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.639000000000000000e+03,1.031019784822752428e+02,2.569746864461531644e+01,-3.754269682247029019e-03,1.413434583336781998e+02,1.791597769203500112e-01,0.000000000000000000e+00,3.480746279413258293e+01,1.000000000000000000e+00
3.641000000000000000e+03,6.832567217206948840e+01,2.716987673467298237e+01,-1.328129220285604109e-02,5.152824135617667025e+02,4.433100033381298655e-02,0.000000000000000000e+00,3.480746279413258293e+01,1.000000000000000000e+00
3.662000000000000000e+03,6.916785397990514639e+01,2.678140092339786449e+01,-1.739177736082095620e-03,6.225039694882045183e+01,4.363707954881725914e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.677000000000000000e+03,1.125516019092445674e+02,2.386697300070359518e+01,-1.369265736639512648e-02,5.314286396400907506e+02,3.278336777048140860e-02,0.000000000000000000e+00,1.452896086080761329e+01,1.000000000000000000e+00
3.681000000000000000e+03,1.013128533373963052e+02,1.465930042650450105e+01,-2.740674440943428273e-03,1.015594917546843448e+02,2.045971928518361960e-01,0.000000000000000000e+00,1.452896086080761329e+01,1.000000000000000000e+00
3.687000000000000000e+03,7.837453749873213305e+00,2.625758334694715757e+01,-3.716237541717515303e-03,1.398506835591954598e+02,1.446083878174004855e-01,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.710000000000000000e+03,7.403281626237685487e+00,7.403875410423014003e+00,-1.504693247671962456e-02,5.845844098453840161e+02,3.751809879825562799e-02,0.000000000000000000e+00,1.087999505069473969e+02,1.000000000000000000e+00
3.712000000000000000e+03,1.145207472375588793e+02,2.646372303105276913e+01,-1.235704782051015062e-02,4.790054993462055677e+02,4.780199203709845079e-02,0.000000000000000000e+00,1.087999505069473969e+02,1.000000000000000000e+00
3.720000000000000000e+03,3.134217038317024517e+01,2.475958987359758723e+01,-1.388794894202616519e-03,4.849774825518795041e+01,4.627885351778708856e-01,0.000000000000000000e+00,7.199308101568927043e+01,1.000000000000000000e+00
3.723000000000000000e+03,1.033138695482253979e+02,2.651407937952135541e+01,-1.194559677580919223e-02,4.628559024023383017e+02,4.690337002120148480e-02,0.000000000000000000e+00,7.199308101568927043e+01,1.000000000000000000e+00
3.750000000000000000e+03,3.861694827346177306e+01,2.278703489702370888e+01,-1.272133370085204440e-02,4.933038471463411838e+02,8.702051467811244834e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.761000000000000000e+03,6.465628864903615636e+01,8.161530890240017655e+00,-2.551466334763658611e-02,9.954464957711846864e+02,2.767597274503430516e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.810000000000000000e+03,7.482837432281286283e+01,2.206239161177759556e+01,-1.235595523667102485e-02,4.789626150496251853e+02,3.641948479654677495e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
3.821000000000000000e+03,8.424228029336170209e+01,2.015626650498439432e+01,-3.973489916658475007e-03,1.499479289585080721e+02,3.058942863109956889e-01,0.000000000000000000e+00,6.370838342698179702e+01,1.000000000000000000e+00
3.824000000000000000e+03,2.058896046012719694e+01,1.750806086959959984e+01,-3.076505415130851347e-03,1.147409745683565916e+02,1.967959289137243273e-01,0.000000000000000000e+00,6.370838342698179702e+01,1.000000000000000000e+00
3.858000000000000000e+03,3.326145280713248553e+01,1.285698748612414022e+01,-1.203726345566893952e-02,4.664538515435134514e+02,4.686196442232426485e-02,0.000000000000000000e+00,1.797693134862315708e+308,1.000000000000000000e+00
